id,text
sms-03587,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
sms-03588,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
sms-03589,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
sms-03590,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
sms-03591,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
sms-03592,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
sms-03593,How much would it cost to hire a hitman
sms-03594,I anything lor...
sms-03595,"Sorry, I'll call later"
sms-03596,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
sms-03597,Huh but i cant go 2 ur house empty handed right?
sms-03598,Good morning princess! Happy New Year!
sms-03599,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
sms-03600,"Aight, we'll head out in a few"
sms-03601,Then wat r u doing now? Busy wif work?
sms-03602,I know you mood off today
sms-03603,"Jay told me already, will do"
sms-03604,Cps is causing the outages to conserve energy.
sms-03605,"I'm not sure, I was just checking out what was happening around the area"
sms-03606,Hey morning what you come to ask:-) pa...
sms-03607,Jordan got voted out last nite!
sms-03608,"That means you got an A in epi, she.s fine. She.s here now."
sms-03609,I have no idea where you are
sms-03610,Pls come quick cant bare this.
sms-03611,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
sms-03612,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
sms-03613,No. I.ll meet you in the library
sms-03614,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
sms-03615,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
sms-03616,Ok c ü then.
sms-03617,I enjoy watching and playing football and basketball. Anything outdoors. And you?
sms-03618,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb"
sms-03619,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
sms-03620,Hey check it da. I have listed da.
sms-03621,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
sms-03622,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night
sms-03623,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
sms-03624,Goin to workout lor... Muz lose e fats... 
sms-03625,"Damn, poor zac doesn't stand a chance"
sms-03626,No message..no responce..what happend?
sms-03627,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:)
sms-03628,Yeah right! I'll bring my tape measure fri!
sms-03629,Still chance there. If you search hard you will get it..let have a try :)
sms-03630,Meeting u is my work. . . Tel me when shall i do my work tomorrow
sms-03631,Should I head straight there or what
sms-03632,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
sms-03633,Thank you princess! You are so sexy...
sms-03634,Oooh I got plenty of those!
sms-03635,Hui xin is in da lib.
sms-03636,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
sms-03637,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life."
sms-03638,"""ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX"""
sms-03639,You know what hook up means right?
sms-03640,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
sms-03641,Wat's da model num of ur phone?
sms-03642,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
sms-03643,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)"
sms-03644,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
sms-03645,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date."
sms-03646,* Thought I didn't see you.
sms-03647,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.
sms-03648,Carlos says we can pick up from him later so yeah we're set
sms-03649,"Hey babe, my friend had to cancel, still up for a visit ?"
sms-03650,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
sms-03651,Hmm ill have to think about it... ok you're forgiven! =D
sms-03652,"We are hoping to get away by 7, from Langport. You still up for town tonight?"
sms-03653,Want to send me a virtual hug?... I need one
sms-03654,"Probably not, still going over some stuff here"
sms-03655,It has issues right now. Ill fix for her by tomorrow.
sms-03656,Why i come in between you people
sms-03657,Senthil group company Apnt 5pm.
sms-03658,Oh really?? Did you make it on air? What's your talent?
sms-03659,Studying. But i.ll be free next weekend.
sms-03660,R u here yet? I'm wearing blue shirt n black pants.
sms-03661,Wait.i will come out.. &lt;#&gt;  min:)
sms-03662,I will reach ur home in  &lt;#&gt;  minutes
sms-03663,Well then you have a great weekend!
sms-03664,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? "
sms-03665,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear.."
sms-03666,Huh? 6 also cannot? Then only how many mistakes?
sms-03667,Ha... U jus ate honey ar? So sweet...
sms-03668,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
sms-03669,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?"
sms-03670,Thanks for loving me so. You rock
sms-03671,Yeah imma come over cause jay wants to do some drugs
sms-03672,Ok thanx... Take care then...
sms-03673,Yup. Thk of u oso boring wat.
sms-03674," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
sms-03675,Moji just informed me that you saved our lives. Thanks.
sms-03676,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
sms-03677,Whos this am in class:-)
sms-03678,Hey r ü still online? I've finished the formatting...
sms-03679,Great! So what attracts you to the brothas?
sms-03680,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
sms-03681,Stupid.its not possible
sms-03682,I cant pick the phone right now. Pls send a message
sms-03683,LOL what happens in Vegas stays in vegas
sms-03684,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!"
sms-03685,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...
sms-03686,Dad says hurry the hell up
sms-03687,Wake me up at  &lt;#&gt;  am morning:)
sms-03688,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?"
sms-03689,Great! I shoot big loads so get ready!
sms-03690,I'll meet you in the lobby
sms-03691,You still coming tonight?
sms-03692,What happen dear tell me
sms-03693,"Sir, i am waiting for your call, once free please call me."
sms-03694,No i am not having not any movies in my laptop
sms-03695,I was about to do it when i texted. I finished a long time ago and showered and er'ything!
sms-03696,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
sms-03697,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you"
sms-03698,I am in tirupur.  call you da.
sms-03699,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
sms-03700,S:)but he had some luck.2 catches put down:)
sms-03701,How i noe... Did ü specify da domain as nusstu... Ü still in sch...
sms-03702,Oh...i asked for fun. Haha...take care. ü
sms-03703,Shall i get my pouch?
sms-03704,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
sms-03705,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?"
sms-03706,Kent vale lor... Ü wait 4 me there ar?
sms-03707,Ok. Very good. Its all about making that money.
sms-03708,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
sms-03709,Aight do you still want to get money
sms-03710,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
sms-03711,Ok.ok ok..then..whats ur todays plan
sms-03712,ARE YOU IN TOWN? THIS IS V. IMPORTANT
sms-03713,"Sorry pa, i dont knw who ru pa?"
sms-03714,Wat u doing there?
sms-03715,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.
sms-03716,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
sms-03717,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye."
sms-03718,Networking technical support associate.
sms-03719,I'm gonna rip out my uterus.
sms-03720,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
sms-03721,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
sms-03722,"Yeah why not, is the gang all ready"
sms-03723,Blank is Blank. But wat is blank? Lol
sms-03724,I'm in a movie... Collect car oredi...
sms-03725,We left already we at orchard now.
sms-03726,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
sms-03727,Nothing spl..wat abt u and whr ru?
sms-03728,No chikku nt yet.. Ya i'm free
sms-03729,"Aldrine, rakhesh ex RTM here.pls call.urgent."
sms-03730,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.
sms-03731,I'm at home. Please call
sms-03732,"I guess you could be as good an excuse as any, lol."
sms-03733,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
sms-03734,Gud mrng dear hav a nice day
sms-03735,Old Orchard near univ. How about you?
